,currentDate,ExpDate,StrikePrice,Ticker,Type,Last,IV,StockPrice,T,mullerBisection,mullerBisection_steps
416,2017-02-17,2017-04-21,840.0,GOOGL,Put,18.2,0.1546,846.5499880000001,0.17248459958932238,0.15499691541472047,4.0
417,2017-02-17,2017-04-21,850.0,GOOGL,Put,22.5,0.14407,846.5499880000001,0.17248459958932238,0.15031341008991717,4.0
418,2017-02-17,2017-04-21,865.0,GOOGL,Put,34.52,0.16666,846.5499880000001,0.17248459958932238,0.1740630089978847,5.0
419,2017-02-17,2017-04-21,875.0,GOOGL,Put,38.03,0.15323,846.5499880000001,0.17248459958932238,0.15008600187819,6.0
420,2017-02-17,2017-06-16,785.0,GOOGL,Call,66.33,0.11885,846.5499880000001,0.3258042436687201,0.11863655238866051,9.0
421,2017-02-17,2017-06-16,810.0,GOOGL,Call,55.0,0.16981,846.5499880000001,0.3258042436687201,0.17323993128056497,6.0
422,2017-02-17,2017-06-16,820.0,GOOGL,Call,49.2,0.17044,846.5499880000001,0.3258042436687201,0.17637786402472302,5.0
423,2017-02-17,2017-06-16,850.0,GOOGL,Call,32.0,0.16363,846.5499880000001,0.3258042436687201,0.17116617316232882,4.0
424,2017-02-17,2017-06-16,870.0,GOOGL,Call,22.7,0.16298,846.5499880000001,0.3258042436687201,0.16668825269874732,5.0
425,2017-02-17,2017-06-16,880.0,GOOGL,Call,19.4,0.17752,846.5499880000001,0.3258042436687201,0.16791411748916807,6.0
426,2017-02-17,2017-06-16,890.0,GOOGL,Call,16.0,0.16255999999999998,846.5499880000001,0.3258042436687201,0.16619199303749696,6.0
427,2017-02-17,2017-06-16,895.0,GOOGL,Call,14.5,0.16191,846.5499880000001,0.3258042436687201,0.1655384030585406,7.0
428,2017-02-17,2017-06-16,930.0,GOOGL,Call,6.55,0.16855,846.5499880000001,0.3258042436687201,0.15963750341914595,9.0
429,2017-02-17,2017-06-16,770.0,GOOGL,Put,10.1,0.2086,846.5499880000001,0.3258042436687201,0.19907954437339037,8.0
430,2017-02-17,2017-06-16,780.0,GOOGL,Put,11.8,0.20342,846.5499880000001,0.3258042436687201,0.194724120201278,8.0
431,2017-02-17,2017-06-16,805.0,GOOGL,Put,17.18,0.18582,846.5499880000001,0.3258042436687201,0.18348700857083952,6.0
432,2017-02-17,2017-06-16,815.0,GOOGL,Put,20.02,0.17075,846.5499880000001,0.3258042436687201,0.17973892146527237,6.0
433,2017-02-17,2017-06-16,820.0,GOOGL,Put,22.6,0.18078,846.5499880000001,0.3258042436687201,0.18353440777474148,5.0
434,2017-02-17,2017-06-16,855.0,GOOGL,Put,36.03,0.17284000000000002,846.5499880000001,0.3258042436687201,0.16733085171353454,4.0
435,2017-02-17,2017-06-16,860.0,GOOGL,Put,45.7,0.20996,846.5499880000001,0.3258042436687201,0.2029668498660068,4.0
436,2017-02-17,2017-06-16,915.0,GOOGL,Put,82.8,0.20412,846.5499880000001,0.3258042436687201,0.20426967323258793,7.0
437,2017-02-17,2017-09-15,825.0,GOOGL,Call,56.9,0.16516,846.5499880000001,0.5749486652977412,0.1740569697979588,5.0
438,2017-02-17,2017-09-15,865.0,GOOGL,Call,37.8,0.17090999999999998,846.5499880000001,0.5749486652977412,0.1755211257412055,5.0
439,2017-02-17,2017-09-15,870.0,GOOGL,Call,37.91,0.17417,846.5499880000001,0.5749486652977412,0.18397723360426488,5.0
440,2017-02-17,2017-09-15,875.0,GOOGL,Call,33.4,0.1769,846.5499880000001,0.5749486652977412,0.17394221708181248,5.0
441,2017-02-17,2017-09-15,885.0,GOOGL,Call,29.9,0.16716,846.5499880000001,0.5749486652977412,0.17461444174374013,5.0
442,2017-02-17,2017-09-15,905.0,GOOGL,Call,21.9,0.16185,846.5499880000001,0.5749486652977412,0.16779954387849952,6.0
443,2017-02-17,2017-09-15,915.0,GOOGL,Call,20.2,0.16435,846.5499880000001,0.5749486652977412,0.17228530234744177,7.0
444,2017-02-17,2017-09-15,925.0,GOOGL,Call,15.67,0.15819,846.5499880000001,0.5749486652977412,0.1626087679680253,7.0
445,2017-02-17,2017-09-15,930.0,GOOGL,Call,16.5,0.16741,846.5499880000001,0.5749486652977412,0.17188854304523296,7.0
446,2017-02-17,2017-09-15,815.0,GOOGL,Put,36.6,0.19711,846.5499880000001,0.5749486652977412,0.20661137315333242,4.0
447,2017-02-17,2017-09-15,820.0,GOOGL,Put,42.8,0.22162,846.5499880000001,0.5749486652977412,0.22304667644276902,5.0
448,2017-02-17,2017-09-15,845.0,GOOGL,Put,43.89,0.18865,846.5499880000001,0.5749486652977412,0.17960698400265618,4.0
449,2017-02-17,2017-09-15,860.0,GOOGL,Put,61.5,0.22679,846.5499880000001,0.5749486652977412,0.21688871410607957,4.0
450,2017-02-17,2017-09-15,865.0,GOOGL,Put,56.33,0.18455,846.5499880000001,0.5749486652977412,0.1855532348929439,5.0
451,2017-02-17,2017-09-15,875.0,GOOGL,Put,66.48,0.21152,846.5499880000001,0.5749486652977412,0.2021108359160442,5.0
452,2017-02-17,2017-09-15,900.0,GOOGL,Put,83.32,0.20421,846.5499880000001,0.5749486652977412,0.20546651625924556,6.0
453,2017-02-17,2017-09-15,905.0,GOOGL,Put,85.7,0.2025,846.5499880000001,0.5749486652977412,0.20127222071333425,6.0
454,2017-02-17,2017-09-15,915.0,GOOGL,Put,97.2,0.22445,846.5499880000001,0.5749486652977412,0.22021749013727662,6.0
455,2017-02-17,2018-01-19,860.0,GOOGL,Put,66.3,0.1948,846.5499880000001,0.919917864476386,0.1888511437565388,4.0
456,2017-02-17,2018-06-15,780.0,GOOGL,Put,54.5,0.23333,846.5499880000001,1.322381930184805,0.23101556295303877,5.0
457,2017-02-17,2018-06-15,820.0,GOOGL,Put,70.1,0.23335,846.5499880000001,1.322381930184805,0.2240474930402629,5.0
458,2017-02-17,2018-06-15,840.0,GOOGL,Put,79.0,0.23004,846.5499880000001,1.322381930184805,0.22079085026864056,5.0
459,2017-02-17,2017-03-17,40.0,AIMC,Put,1.7,0.3522,39.75,0.07665982203969883,0.3589186337397891,4.0
460,2017-02-17,2017-02-24,825.0,AMZN,Call,20.46,0.11685,845.070007,0.01916495550992471,0.11034924655881327,12.0
461,2017-02-17,2017-02-24,840.0,AMZN,Call,8.63,0.12793,845.070007,0.01916495550992471,0.12223698830288746,5.0
462,2017-02-17,2017-02-24,842.5,AMZN,Call,7.15,0.11344,845.070007,0.01916495550992471,0.12290769136271566,5.0
463,2017-02-17,2017-02-24,845.0,AMZN,Call,6.02,0.12780999999999998,845.070007,0.01916495550992471,0.1273742708201972,3.0
464,2017-02-17,2017-02-24,850.0,AMZN,Call,3.73,0.12204,845.070007,0.01916495550992471,0.12470106438728025,5.0
465,2017-02-17,2017-02-24,857.5,AMZN,Call,1.8,0.1315,845.070007,0.01916495550992471,0.12935172092717231,8.0
466,2017-02-17,2017-02-24,860.0,AMZN,Call,1.35,0.12597,845.070007,0.01916495550992471,0.12971048384772815,8.0
467,2017-02-17,2017-02-24,862.5,AMZN,Call,1.05,0.12802,845.070007,0.01916495550992471,0.13218219865853084,9.0
468,2017-02-17,2017-02-24,867.5,AMZN,Call,0.67,0.14627,845.070007,0.01916495550992471,0.13928872275200882,11.0
469,2017-02-17,2017-02-24,870.0,AMZN,Call,0.46,0.14315,845.070007,0.01916495550992471,0.13787137960217455,12.0
470,2017-02-17,2017-02-24,872.5,AMZN,Call,0.42,0.15312,845.070007,0.01916495550992471,0.14548325622003114,12.0
471,2017-02-17,2017-02-24,875.0,AMZN,Call,0.35,0.14749,845.070007,0.01916495550992471,0.15000469686231419,13.0
472,2017-02-17,2017-02-24,880.0,AMZN,Call,0.25,0.15888,845.070007,0.01916495550992471,0.15927759029071878,15.0
473,2017-02-17,2017-02-24,882.5,AMZN,Call,0.22,0.17392,845.070007,0.01916495550992471,0.16475348173540202,15.0
474,2017-02-17,2017-02-24,885.0,AMZN,Call,0.27,0.17393,845.070007,0.01916495550992471,0.1798008202328864,15.0
475,2017-02-17,2017-02-24,887.5,AMZN,Call,0.25,0.1794,845.070007,0.01916495550992471,0.18634863731164833,15.0
476,2017-02-17,2017-02-24,900.0,AMZN,Call,0.13,0.21315,845.070007,0.01916495550992471,0.20833220285340165,19.0
477,2017-02-17,2017-02-24,905.0,AMZN,Call,0.22,0.24997,845.070007,0.01916495550992471,0.24167736678798524,18.0
478,2017-02-17,2017-02-24,767.5,AMZN,Put,0.15,0.31243000000000004,845.070007,0.01916495550992471,0.3105193200467259,21.0
479,2017-02-17,2017-02-24,777.5,AMZN,Put,0.2,0.29212,845.070007,0.01916495550992471,0.28528756034774033,19.0
480,2017-02-17,2017-02-24,782.5,AMZN,Put,0.14,0.24998,845.070007,0.01916495550992471,0.25311519835008,20.0
481,2017-02-17,2017-02-24,790.0,AMZN,Put,0.14,0.21872,845.070007,0.01916495550992471,0.22574944945668998,19.0
482,2017-02-17,2017-02-24,792.5,AMZN,Put,0.36,0.24997,845.070007,0.01916495550992471,0.2514295697848401,15.0
483,2017-02-17,2017-02-24,795.0,AMZN,Put,0.15,0.20787,845.070007,0.01916495550992471,0.20952617815831134,18.0
484,2017-02-17,2017-02-24,797.5,AMZN,Put,0.21,0.20543000000000006,845.070007,0.01916495550992471,0.21085299725073042,17.0
485,2017-02-17,2017-02-24,800.0,AMZN,Put,0.23,0.19722,845.070007,0.01916495550992471,0.20418901997416836,16.0
486,2017-02-17,2017-02-24,802.5,AMZN,Put,0.21,0.18565,845.070007,0.01916495550992471,0.1915197807608758,16.0
487,2017-02-17,2017-02-24,807.5,AMZN,Put,0.28,0.17097,845.070007,0.01916495550992471,0.18079164196086725,15.0
488,2017-02-17,2017-02-24,810.0,AMZN,Put,0.3,0.18181,845.070007,0.01916495550992471,0.17278175200406085,14.0
489,2017-02-17,2017-02-24,815.0,AMZN,Put,0.47,0.17518,845.070007,0.01916495550992471,0.16647741535502938,12.0
490,2017-02-17,2017-02-24,822.5,AMZN,Put,0.9,0.16354000000000002,845.070007,0.01916495550992471,0.15620413521754511,10.0
491,2017-02-17,2017-02-24,825.0,AMZN,Put,1.07,0.15533,845.070007,0.01916495550992471,0.1508186647250656,10.0
492,2017-02-17,2017-02-24,832.5,AMZN,Put,2.15,0.14372,845.070007,0.01916495550992471,0.14347403723787405,7.0
493,2017-02-17,2017-02-24,835.0,AMZN,Put,2.7,0.13173,845.070007,0.01916495550992471,0.14149939527549954,7.0
494,2017-02-17,2017-02-24,837.5,AMZN,Put,3.42,0.15024,845.070007,0.01916495550992471,0.14090241349206736,6.0
495,2017-02-17,2017-02-24,845.0,AMZN,Put,6.51,0.13681,845.070007,0.01916495550992471,0.14111033006458742,3.0
496,2017-02-17,2017-02-24,847.5,AMZN,Put,8.01,0.15352000000000002,845.070007,0.01916495550992471,0.14487464784528148,4.0
497,2017-02-17,2017-02-24,850.0,AMZN,Put,9.21,0.14817,845.070007,0.01916495550992471,0.13887444016546888,5.0
498,2017-02-17,2017-02-24,857.5,AMZN,Put,13.56,0.12046,845.070007,0.01916495550992471,0.11103671480309711,8.0
499,2017-02-17,2017-03-03,820.0,AMZN,Call,27.45,0.15225,845.070007,0.03832991101984942,0.1578464108271828,9.0
500,2017-02-17,2017-03-03,850.0,AMZN,Call,7.5,0.15382,845.070007,0.03832991101984942,0.14651715900092416,5.0
501,2017-02-17,2017-03-03,852.5,AMZN,Call,7.3,0.15739,845.070007,0.03832991101984942,0.15896567612598717,5.0
502,2017-02-17,2017-03-03,855.0,AMZN,Call,5.55,0.13591,845.070007,0.03832991101984942,0.14548484509377554,6.0
503,2017-02-17,2017-03-03,860.0,AMZN,Call,4.08,0.13919,845.070007,0.03832991101984942,0.1461847248798738,7.0
504,2017-02-17,2017-03-03,862.5,AMZN,Call,4.02,0.15428,845.070007,0.03832991101984942,0.15694370889790674,7.0
505,2017-02-17,2017-03-03,865.0,AMZN,Call,3.1,0.14542,845.070007,0.03832991101984942,0.15028051288466154,8.0
506,2017-02-17,2017-03-03,872.5,AMZN,Call,1.76,0.15239,845.070007,0.03832991101984942,0.14905010675250352,9.0
507,2017-02-17,2017-03-03,900.0,AMZN,Call,0.32,0.16202,845.070007,0.03832991101984942,0.16891511191736047,15.0
508,2017-02-17,2017-03-10,810.0,AMZN,Call,37.6,0.16261,845.070007,0.057494866529774126,0.1639764375986732,9.0
509,2017-02-17,2017-03-10,817.5,AMZN,Call,30.0,0.13099,845.070007,0.057494866529774126,0.13698910848468568,9.0
510,2017-02-17,2017-03-10,822.5,AMZN,Call,26.1,0.13885,845.070007,0.057494866529774126,0.1403147647988995,8.0
511,2017-02-17,2017-03-10,840.0,AMZN,Call,15.32,0.16275,845.070007,0.057494866529774126,0.15493899302890077,4.0
512,2017-02-17,2017-03-10,852.5,AMZN,Call,10.55,0.16577,845.070007,0.057494866529774126,0.17057852919415917,5.0
513,2017-02-17,2017-03-10,860.0,AMZN,Call,6.72,0.14627,845.070007,0.057494866529774126,0.15622735571704138,6.0
514,2017-02-17,2017-03-10,865.0,AMZN,Call,5.1,0.15216,845.070007,0.057494866529774126,0.1536491797126338,7.0
515,2017-02-17,2017-03-10,870.0,AMZN,Call,3.8,0.15682,845.070007,0.057494866529774126,0.15160725882751255,8.0
516,2017-02-17,2017-03-10,900.0,AMZN,Call,0.91,0.16124000000000002,845.070007,0.057494866529774126,0.16822321047739752,12.0
517,2017-02-17,2017-03-17,835.0,AMZN,Call,21.26,0.15897999999999998,845.070007,0.07665982203969883,0.16725349479214136,5.0
518,2017-02-17,2017-03-17,840.0,AMZN,Call,18.1,0.15691,845.070007,0.07665982203969883,0.16393965527951898,4.0
519,2017-02-17,2017-03-17,845.0,AMZN,Call,15.4,0.16399,845.070007,0.07665982203969883,0.16291454856819415,4.0
520,2017-02-17,2017-03-17,860.0,AMZN,Call,8.85,0.15924000000000002,845.070007,0.07665982203969883,0.15971771078074432,6.0
521,2017-02-17,2017-03-17,865.0,AMZN,Call,7.21,0.16716,845.070007,0.07665982203969883,0.15907306394034465,6.0
522,2017-02-17,2017-03-17,875.0,AMZN,Call,4.91,0.16716,845.070007,0.07665982203969883,0.1620418734620863,8.0
523,2017-02-17,2017-03-17,880.0,AMZN,Call,3.9,0.16716,845.070007,0.07665982203969883,0.16163860610884492,8.0
524,2017-02-17,2017-03-17,885.0,AMZN,Call,3.18,0.16856,845.070007,0.07665982203969883,0.16331789762302415,9.0
525,2017-02-17,2017-03-17,910.0,AMZN,Call,1.17,0.1759,845.070007,0.07665982203969883,0.1743587023343772,12.0
526,2017-02-17,2017-03-17,915.0,AMZN,Call,1.01,0.18474,845.070007,0.07665982203969883,0.17859463018043023,13.0
527,2017-02-17,2017-03-17,925.0,AMZN,Call,0.7,0.18967,845.070007,0.07665982203969883,0.18404559280936028,14.0
528,2017-02-17,2017-03-24,800.0,AMZN,Call,49.1,0.1753,845.070007,0.09582477754962354,0.1763315310740577,9.0
529,2017-02-17,2017-03-24,840.0,AMZN,Call,20.73,0.1659,845.070007,0.09582477754962354,0.1717173920295643,4.0
530,2017-02-17,2017-03-24,842.5,AMZN,Call,19.58,0.16589,845.070007,0.09582477754962354,0.17332259858161728,4.0
531,2017-02-17,2017-03-24,852.5,AMZN,Call,15.07,0.17752,845.070007,0.09582477754962354,0.17529381288708246,4.0
532,2017-02-17,2017-03-24,855.0,AMZN,Call,12.65,0.16716,845.070007,0.09582477754962354,0.16188078108194043,5.0
533,2017-02-17,2017-03-24,860.0,AMZN,Call,10.96,0.1592,845.070007,0.09582477754962354,0.16396162477983886,5.0
534,2017-02-17,2017-03-24,870.0,AMZN,Call,8.0,0.16716,845.070007,0.09582477754962354,0.1663453505765342,7.0
535,2017-02-17,2017-03-24,890.0,AMZN,Call,4.06,0.17874,845.070007,0.09582477754962354,0.17115297355260908,9.0
536,2017-02-17,2017-03-24,920.0,AMZN,Call,1.41,0.18527,845.070007,0.09582477754962354,0.18065760804435477,12.0
537,2017-02-17,2017-03-03,762.5,AMZN,Put,0.26,0.24997,845.070007,0.03832991101984942,0.2513203559912145,18.0
538,2017-02-17,2017-03-03,765.0,AMZN,Put,0.27,0.24997,845.070007,0.03832991101984942,0.24582181283866358,18.0
539,2017-02-17,2017-03-03,767.5,AMZN,Put,0.5,0.25553000000000003,845.070007,0.03832991101984942,0.2638586724683221,16.0
540,2017-02-17,2017-03-03,775.0,AMZN,Put,0.32,0.21872,845.070007,0.03832991101984942,0.22406502482775564,17.0
541,2017-02-17,2017-03-03,777.5,AMZN,Put,0.75,0.24997,845.070007,0.03832991101984942,0.2524189779732199,14.0
542,2017-02-17,2017-03-03,795.0,AMZN,Put,0.78,0.20828,845.070007,0.03832991101984942,0.1983888776207191,13.0
543,2017-02-17,2017-03-03,800.0,AMZN,Put,0.93,0.18166,845.070007,0.03832991101984942,0.1894916931376939,12.0
544,2017-02-17,2017-03-03,810.0,AMZN,Put,1.62,0.17912,845.070007,0.03832991101984942,0.18038006367067094,10.0
545,2017-02-17,2017-03-03,812.5,AMZN,Put,1.74,0.1745,845.070007,0.03832991101984942,0.17460853028684994,10.0
546,2017-02-17,2017-03-03,820.0,AMZN,Put,2.63,0.16119,845.070007,0.03832991101984942,0.1676942438895443,8.0
547,2017-02-17,2017-03-03,825.0,AMZN,Put,3.47,0.16094,845.070007,0.03832991101984942,0.16362836342187723,8.0
548,2017-02-17,2017-03-03,827.5,AMZN,Put,4.2,0.15707000000000002,845.070007,0.03832991101984942,0.16590044401503184,7.0
549,2017-02-17,2017-03-03,835.0,AMZN,Put,6.17,0.15496,845.070007,0.03832991101984942,0.16008595611158766,6.0
550,2017-02-17,2017-03-03,837.5,AMZN,Put,6.92,0.16432,845.070007,0.03832991101984942,0.1572040757102745,5.0
551,2017-02-17,2017-03-03,842.5,AMZN,Put,9.25,0.15533,845.070007,0.03832991101984942,0.16024868766268624,4.0
552,2017-02-17,2017-03-03,850.0,AMZN,Put,12.1,0.13597,845.070007,0.03832991101984942,0.1439423557956263,5.0
553,2017-02-17,2017-03-03,852.5,AMZN,Put,13.64,0.1471,845.070007,0.03832991101984942,0.1443904609967165,5.0
554,2017-02-17,2017-03-10,787.5,AMZN,Put,1.22,0.20199,845.070007,0.057494866529774126,0.20049979566294238,12.0
555,2017-02-17,2017-03-10,797.5,AMZN,Put,1.67,0.18968,845.070007,0.057494866529774126,0.1866863978314911,11.0
556,2017-02-17,2017-03-10,800.0,AMZN,Put,1.84,0.1912,845.070007,0.057494866529774126,0.18402034217269506,10.0
557,2017-02-17,2017-03-10,802.5,AMZN,Put,2.05,0.17579,845.070007,0.057494866529774126,0.18191944170410754,10.0
558,2017-02-17,2017-03-10,805.0,AMZN,Put,2.32,0.17386,845.070007,0.057494866529774126,0.1807031211372738,10.0
559,2017-02-17,2017-03-10,807.5,AMZN,Put,2.48,0.16907,845.070007,0.057494866529774126,0.17631660649362427,9.0
560,2017-02-17,2017-03-10,812.5,AMZN,Put,3.21,0.18394,845.070007,0.057494866529774126,0.17477635701923486,9.0
561,2017-02-17,2017-03-10,815.0,AMZN,Put,3.46,0.16818,845.070007,0.057494866529774126,0.17070963099534062,8.0
562,2017-02-17,2017-03-10,820.0,AMZN,Put,4.4,0.16095,845.070007,0.057494866529774126,0.16864139029225275,8.0
563,2017-02-17,2017-03-10,830.0,AMZN,Put,6.82,0.16891,845.070007,0.057494866529774126,0.1632128610488419,6.0
564,2017-02-17,2017-03-10,847.5,AMZN,Put,13.75,0.15749000000000002,845.070007,0.057494866529774126,0.1560041955699316,4.0
565,2017-02-17,2017-03-10,850.0,AMZN,Put,16.0,0.16622,845.070007,0.057494866529774126,0.16689796038198626,4.0
566,2017-02-17,2017-03-17,780.0,AMZN,Put,1.4,0.1968,845.070007,0.07665982203969883,0.1979965677503687,12.0
567,2017-02-17,2017-03-17,785.0,AMZN,Put,1.73,0.19391,845.070007,0.07665982203969883,0.19554919051867703,11.0
568,2017-02-17,2017-03-17,790.0,AMZN,Put,2.0,0.19567,845.070007,0.07665982203969883,0.18986049132469304,11.0
569,2017-02-17,2017-03-17,795.0,AMZN,Put,2.48,0.18968,845.070007,0.07665982203969883,0.18780777450587283,10.0
570,2017-02-17,2017-03-17,805.0,AMZN,Put,3.59,0.18266,845.070007,0.07665982203969883,0.18089335608031876,9.0
571,2017-02-17,2017-03-17,820.0,AMZN,Put,6.3,0.18131,845.070007,0.07665982203969883,0.17259064205674912,7.0
572,2017-02-17,2017-03-17,825.0,AMZN,Put,7.52,0.16314,845.070007,0.07665982203969883,0.16968262133825746,6.0
573,2017-02-17,2017-03-17,830.0,AMZN,Put,9.19,0.16677,845.070007,0.07665982203969883,0.1697477992355599,6.0
574,2017-02-17,2017-03-17,845.0,AMZN,Put,15.25,0.16197,845.070007,0.07665982203969883,0.1655281631351003,4.0
575,2017-02-17,2017-03-24,785.0,AMZN,Put,2.47,0.20121,845.070007,0.09582477754962354,0.1923408204737326,10.0
576,2017-02-17,2017-03-24,787.5,AMZN,Put,3.15,0.19432,845.070007,0.09582477754962354,0.19997213705595043,10.0
577,2017-02-17,2017-03-24,790.0,AMZN,Put,2.95,0.18078,845.070007,0.09582477754962354,0.18981224383460105,10.0
578,2017-02-17,2017-03-24,805.0,AMZN,Put,5.05,0.18586,845.070007,0.09582477754962354,0.18385660839483725,8.0
579,2017-02-17,2017-03-24,812.5,AMZN,Put,7.65,0.18589,845.070007,0.09582477754962354,0.19498003827953153,7.0
580,2017-02-17,2017-03-24,820.0,AMZN,Put,8.03,0.18078,845.070007,0.09582477754962354,0.17479352928194242,7.0
581,2017-02-17,2017-03-24,830.0,AMZN,Put,11.0,0.16473,845.070007,0.09582477754962354,0.17087415724511026,6.0
582,2017-02-17,2017-03-24,862.5,AMZN,Put,30.69,0.19726,845.070007,0.09582477754962354,0.20019246672641083,6.0
583,2017-02-17,2017-04-21,825.0,AMZN,Call,37.85,0.18346,845.070007,0.17248459958932238,0.1891940585445434,5.0
584,2017-02-17,2017-04-21,830.0,AMZN,Call,34.1,0.17598,845.070007,0.17248459958932238,0.18339479604706263,5.0
585,2017-02-17,2017-04-21,850.0,AMZN,Call,23.35,0.18359,845.070007,0.17248459958932238,0.18095453708781695,4.0
586,2017-02-17,2017-04-21,855.0,AMZN,Call,21.36,0.1774,845.070007,0.17248459958932238,0.1825687025256831,4.0
587,2017-02-17,2017-04-21,870.0,AMZN,Call,15.04,0.17448,845.070007,0.17248459958932238,0.1782955780698252,6.0
588,2017-02-17,2017-04-21,880.0,AMZN,Call,12.3,0.18997,845.070007,0.17248459958932238,0.1812072341343136,7.0
589,2017-02-17,2017-04-21,885.0,AMZN,Call,10.5,0.17381,845.070007,0.17248459958932238,0.17756689757839053,7.0
590,2017-02-17,2017-04-21,895.0,AMZN,Call,8.69,0.18311,845.070007,0.17248459958932238,0.1824188917487499,8.0
591,2017-02-17,2017-04-21,910.0,AMZN,Call,5.53,0.17973,845.070007,0.17248459958932238,0.17829879777188556,9.0
592,2017-02-17,2017-04-21,920.0,AMZN,Call,4.3,0.18394,845.070007,0.17248459958932238,0.1799848178664596,10.0
593,2017-02-17,2017-04-21,765.0,AMZN,Put,4.03,0.21228,845.070007,0.17248459958932238,0.20541938991580536,10.0
594,2017-02-17,2017-04-21,775.0,AMZN,Put,5.18,0.20537,845.070007,0.17248459958932238,0.20157621546334037,9.0
595,2017-02-17,2017-04-21,785.0,AMZN,Put,6.65,0.2001,845.070007,0.17248459958932238,0.19819819985109655,9.0
596,2017-02-17,2017-04-21,795.0,AMZN,Put,8.45,0.191,845.070007,0.17248459958932238,0.19471904655458364,8.0
597,2017-02-17,2017-04-21,825.0,AMZN,Put,16.45,0.18655,845.070007,0.17248459958932238,0.18447921212090346,5.0
598,2017-02-17,2017-04-21,855.0,AMZN,Put,28.91,0.16915,845.070007,0.17248459958932238,0.17076240627395514,4.0
599,2017-02-17,2017-04-21,860.0,AMZN,Put,32.14,0.17597000000000002,845.070007,0.17248459958932238,0.17279810628936945,5.0
600,2017-02-17,2017-06-16,880.0,AMZN,Call,31.11,0.23792,845.070007,0.3258042436687201,0.23423581197733653,5.0
601,2017-02-17,2017-06-16,890.0,AMZN,Call,28.17,0.24506,845.070007,0.3258042436687201,0.23696311247131682,6.0
602,2017-02-17,2017-06-16,900.0,AMZN,Call,23.6,0.22961,845.070007,0.3258042436687201,0.22899479539529097,6.0
603,2017-02-17,2017-06-16,770.0,AMZN,Put,16.7,0.2485,845.070007,0.3258042436687201,0.24485048778113536,7.0
604,2017-02-17,2017-06-16,780.0,AMZN,Put,19.39,0.24799,845.070007,0.3258042436687201,0.24369392838656173,7.0
605,2017-02-17,2017-06-16,810.0,AMZN,Put,28.41,0.22663000000000005,845.070007,0.3258042436687201,0.23519042333811396,6.0
606,2017-02-17,2017-06-16,850.0,AMZN,Put,46.29,0.22312,845.070007,0.3258042436687201,0.23090195748195622,4.0
607,2017-02-17,2017-06-16,860.0,AMZN,Put,50.95,0.22428,845.070007,0.3258042436687201,0.22623900315070333,4.0
608,2017-02-17,2017-06-16,870.0,AMZN,Put,58.3,0.22873,845.070007,0.3258042436687201,0.23380472264850363,4.0
609,2017-02-17,2017-07-21,920.0,AMZN,Call,21.35,0.22211,845.070007,0.4216290212183436,0.21716429471468285,7.0
610,2017-02-17,2017-07-21,765.0,AMZN,Put,26.9,0.28025,845.070007,0.4216290212183436,0.28364360991119475,7.0
611,2017-02-17,2017-07-21,770.0,AMZN,Put,20.95,0.24997,845.070007,0.4216290212183436,0.2409342741291521,7.0
612,2017-02-17,2017-07-21,775.0,AMZN,Put,22.25,0.24661,845.070007,0.4216290212183436,0.2396767511053277,7.0
613,2017-02-17,2017-07-21,785.0,AMZN,Put,26.74,0.24223000000000006,845.070007,0.4216290212183436,0.24627528068942717,6.0
614,2017-02-17,2017-07-21,805.0,AMZN,Put,32.3,0.22859,845.070007,0.4216290212183436,0.23661039622703017,6.0
615,2017-02-17,2017-07-21,820.0,AMZN,Put,37.0,0.22263,845.070007,0.4216290212183436,0.2287968900606149,4.0
616,2017-02-17,2017-07-21,825.0,AMZN,Put,39.3,0.22263,845.070007,0.4216290212183436,0.2290219798410344,5.0
617,2017-02-17,2017-07-21,830.0,AMZN,Put,40.9,0.22312,845.070007,0.4216290212183436,0.22559677477214132,5.0
618,2017-02-17,2017-07-21,835.0,AMZN,Put,43.15,0.22904,845.070007,0.4216290212183436,0.22486339423775709,4.0
619,2017-02-17,2017-07-21,850.0,AMZN,Put,51.24,0.22904,845.070007,0.4216290212183436,0.22660747503888182,4.0
620,2017-02-17,2017-12-15,910.0,AMZN,Call,54.5,0.24997,845.070007,0.8240930869267625,0.25756956868106406,5.0
621,2017-02-17,2017-12-15,920.0,AMZN,Call,52.9,0.25388,845.070007,0.8240930869267625,0.2632276298272945,6.0
622,2017-02-17,2017-12-15,790.0,AMZN,Put,51.32,0.26577,845.070007,0.8240930869267625,0.26127497727427734,5.0
623,2017-02-17,2017-12-15,795.0,AMZN,Put,54.35,0.25783,845.070007,0.8240930869267625,0.26436486607464904,5.0
624,2017-02-17,2017-12-15,800.0,AMZN,Put,55.31,0.26678,845.070007,0.8240930869267625,0.2599782108198263,5.0
625,2017-02-17,2017-12-15,805.0,AMZN,Put,58.6,0.27267,845.070007,0.8240930869267625,0.2635621934658011,5.0
626,2017-02-17,2017-12-15,815.0,AMZN,Put,62.62,0.25578,845.070007,0.8240930869267625,0.26130486891813576,5.0
627,2017-02-17,2017-12-15,845.0,AMZN,Put,75.88,0.25621,845.070007,0.8240930869267625,0.2547833827487565,4.0
628,2017-02-17,2018-01-19,910.0,AMZN,Call,58.19,0.24997,845.070007,0.919917864476386,0.25490312913354446,5.0
629,2017-02-17,2018-01-19,820.0,AMZN,Put,68.0,0.25994,845.070007,0.919917864476386,0.2574361718143999,5.0
