ExpDate,StrikePrice,Ticker,Type,Last,Chg,Bid,Ask,Vol,Open Int,Delta,Gamma,Rho,Theta,Vega,IV,currentDate
"Jan 18, 2019",830.0,GOOG,Call,99.40,,99.50,104.00,0,37,0.7466,0.00272,10.23733,-0.1163,3.59104,0.11946,2017-02-17
"Jan 18, 2019",840.0,GOOG,Call,95.50,,94.50,99.00,0,14,0.70274,0.00254,9.52816,-0.11757,3.88602,0.12002,2017-02-17
"Jan 18, 2019",850.0,GOOG,Call,90.00,,89.50,94.00,0,40,0.66235,0.00221,8.76303,-0.12218,4.11316,0.14679,2017-02-17
"Jan 18, 2019",860.0,GOOG,Call,85.00,,85.00,89.50,0,16,0.65744,0.00282,9.11146,-0.11225,4.22495,0.16394,2017-02-17
"Jan 18, 2019",880.0,GOOG,Call,78.33,,75.60,80.50,0,1590,0.59984,0.00259,8.24082,-0.11313,4.55337,0.13129,2017-02-17
"Jan 18, 2019",900.0,GOOG,Call,71.90,2.65,67.50,72.00,13,1722,0.56102,0.00201,7.38113,-0.12284,4.66663,0.14627,2017-02-17
"Jan 18, 2019",750.0,GOOG,Put,59.32,-0.68,56.50,61.10,2,149,-0.26115,0.00138,-3.6389,-0.0416,3.65459,0.24769,2017-02-17
"Jan 18, 2019",760.0,GOOG,Put,63.00,-4.00,60.00,64.50,2,17,-0.27462,0.00145,-3.67707,-0.04153,3.71192,0.27894,2017-02-17
"Jan 18, 2019",770.0,GOOG,Put,66.46,-0.84,63.70,68.20,1,32,-0.29376,0.00143,-3.87541,-0.0455,3.79853,0.24769,2017-02-17
"Jan 18, 2019",780.0,GOOG,Put,70.00,-0.95,67.10,72.00,2,54,-0.31444,0.00133,-4.12273,-0.05506,3.88219,0.27849,2017-02-17
"Jan 18, 2019",790.0,GOOG,Put,78.00,,71.20,75.90,0,53,-0.32974,0.00137,-4.27708,-0.05716,3.93681,0.24919,2017-02-17
"Jan 18, 2019",800.0,GOOG,Put,78.00,-2.20,75.50,80.00,2,41,-0.34097,0.00177,-4.20601,-0.04443,3.96159,0.28063,2017-02-17
"Jan 18, 2019",810.0,GOOG,Put,89.70,,79.50,84.40,0,11,-0.36014,0.00152,-4.6537,-0.05783,4.04754,0.27916,2017-02-17
"Jan 18, 2019",820.0,GOOG,Put,87.41,-0.72,83.80,88.50,4,14,-0.37475,0.00151,-4.63693,-0.06066,4.10923,0.26238,2017-02-17
"Jan 18, 2019",830.0,GOOG,Put,97.14,,88.40,93.00,0,12,-0.39299,0.00177,-4.66056,-0.05078,4.12922,0.23102,2017-02-17
"Jan 18, 2019",840.0,GOOG,Put,99.00,,93.10,98.00,0,21,-0.40858,0.00182,-4.72009,-0.04806,4.19678,0.23365,2017-02-17
"Jan 18, 2019",850.0,GOOG,Put,103.00,,98.10,103.00,0,16,-0.42343,0.00183,-4.8255,-0.04694,4.26213,0.2649,2017-02-17
"Jan 18, 2019",860.0,GOOG,Put,126.14,,103.10,108.00,0,15,-0.43906,0.00184,-4.75941,-0.04498,4.22437,0.26547,2017-02-17
"Jan 18, 2019",880.0,GOOG,Put,116.10,-14.50,113.60,118.50,2,1553,-0.45503,0.0016,-5.27693,-0.05323,4.29381,0.2375,2017-02-17
"Jan 18, 2019",900.0,GOOG,Put,142.72,,125.00,129.90,0,1664,-0.4911,0.00173,-5.29605,-0.04709,4.24114,0.27032,2017-02-17
"Feb 10, 2017",765.0,GOOGL,Call,65.43,,,,0,0,1.0,0.0,0.0,-0.12058,0.0,1.99854,2017-02-17
"Feb 10, 2017",770.0,GOOGL,Call,52.10,,,,0,0,1.0,0.0,0.0,-0.12136,0.0,0.1325,2017-02-17
"Feb 10, 2017",772.5,GOOGL,Call,57.90,,,,0,0,1.0,0.0,0.0,-0.12176,0.0,1.24964,2017-02-17
"Feb 10, 2017",782.5,GOOGL,Call,53.08,,,,0,0,1.0,0.0,0.0,-0.12334,0.0,1.90625,2017-02-17
"Feb 10, 2017",787.5,GOOGL,Call,48.80,,,,0,0,1.0,0.0,0.0,-0.12412,0.0,1.90625,2017-02-17
"Feb 10, 2017",790.0,GOOGL,Call,46.50,,,,0,0,1.0,0.0,0.0,-0.12452,0.0,1.90625,2017-02-17
"Feb 10, 2017",792.5,GOOGL,Call,30.00,,,,0,0,1.0,0.0,0.0,-0.12491,0.0,1.99854,2017-02-17
"Feb 10, 2017",795.0,GOOGL,Call,37.64,,,,0,0,1.0,0.0,0.0,-0.12531,0.0,1.99998,2017-02-17
"Feb 10, 2017",797.5,GOOGL,Call,35.16,,,,0,0,1.0,0.0,0.0,-0.1257,0.0,1.625,2017-02-17
"Feb 10, 2017",802.5,GOOGL,Call,29.80,,,,0,0,1.0,0.0,0.0,-0.12649,0.0,0.03876,2017-02-17
"Feb 10, 2017",805.0,GOOGL,Call,30.44,,,,0,0,1.0,0.0,0.0,-0.12688,0.0,0.66621,2017-02-17
"Feb 10, 2017",807.5,GOOGL,Call,29.10,,,,0,0,1.0,0.0,0.0,-0.12728,0.0,0.01264,2017-02-17
"Feb 10, 2017",810.0,GOOGL,Call,24.85,,,,0,0,1.0,0.0,0.0,-0.12767,0.0,0.10376,2017-02-17
"Feb 10, 2017",812.5,GOOGL,Call,22.30,,,,0,0,1.0,0.0,0.0,-0.12806,0.0,0.08281,2017-02-17
"Feb 10, 2017",815.0,GOOGL,Call,19.70,,,,0,0,1.0,0.0,0.0,-0.12846,0.0,0.4312,2017-02-17
"Feb 10, 2017",817.5,GOOGL,Call,17.32,,,,0,0,1.0,0.0,0.0,-0.12885,0.0,0.1325,2017-02-17
"Feb 10, 2017",820.0,GOOGL,Call,15.08,,,,0,0,1.0,0.0,0.0,-0.12924,0.0,0.12385,2017-02-17
"Feb 10, 2017",822.5,GOOGL,Call,13.29,,,,0,0,1.0,0.0,0.0,-0.12964,0.0,0.14954,2017-02-17
"Feb 10, 2017",825.0,GOOGL,Call,10.00,,,,0,0,1.0,0.0,0.0,-0.13003,0.0,0.11397,2017-02-17
"Feb 10, 2017",827.5,GOOGL,Call,7.50,,,,0,0,1.0,0.0,0.0,-0.13043,0.0,0.12983,2017-02-17
"Feb 10, 2017",830.0,GOOGL,Call,5.23,,,,0,0,1.0,0.0,0.0,-0.13082,0.0,0.66666,2017-02-17
"Feb 10, 2017",832.5,GOOGL,Call,2.20,,,,0,0,1.0,0.0,0.0,-0.13122,0.0,0.48276,2017-02-17
"Feb 10, 2017",835.0,GOOGL,Call,0.14,,,,0,1060,0.31213,0.56207,0.0,-2357.11363,0.0,1.99863,2017-02-17
"Feb 17, 2017",765.0,GOOGL,Call,78.49,3.69,78.60,82.80,1,42,1.0,0.0,0.0,-0.11712,0.0,0.05176,2017-02-17
"Feb 17, 2017",775.0,GOOGL,Call,70.70,6.20,70.60,71.90,15,74,1.0,0.0,0.0,-0.11865,0.0,1.8125,2017-02-17
"Feb 17, 2017",780.0,GOOGL,Call,64.19,3.07,63.50,67.40,5,122,1.0,0.0,0.0,-0.11942,0.0,0.68748,2017-02-17
"Feb 17, 2017",785.0,GOOGL,Call,55.25,,58.60,62.90,0,37,1.0,0.0,0.0,-0.12018,0.0,0.01066,2017-02-17
"Feb 17, 2017",790.0,GOOGL,Call,55.10,3.30,55.60,56.90,1,139,1.0,0.0,0.0,-0.12095,0.0,1.90589,2017-02-17
"Feb 17, 2017",792.5,GOOGL,Call,47.44,,51.10,55.50,0,1,1.0,0.0,0.0,-0.12133,0.0,0.08281,2017-02-17
"Feb 17, 2017",800.0,GOOGL,Call,45.00,2.95,45.60,46.90,24,1198,1.0,0.0,0.0,-0.12248,0.0,1.8125,2017-02-17
"Feb 17, 2017",802.5,GOOGL,Call,38.50,,41.00,45.40,0,16,1.0,0.0,0.0,-0.12286,0.0,0.1325,2017-02-17
"Feb 17, 2017",805.0,GOOGL,Call,41.50,6.60,40.60,41.90,7,151,1.0,0.0,0.0,-0.12324,0.0,1.90479,2017-02-17
"Feb 17, 2017",807.5,GOOGL,Call,28.12,,36.10,40.40,0,21,1.0,0.0,0.0,-0.12363,0.0,0.02022,2017-02-17
"Feb 17, 2017",810.0,GOOGL,Call,35.04,3.00,35.60,37.00,76,235,1.0,0.0,0.0,-0.12401,0.0,1.90589,2017-02-17
"Feb 17, 2017",812.5,GOOGL,Call,28.55,0.93,31.00,35.50,1,28,1.0,0.0,0.0,-0.12439,0.0,0.14189,2017-02-17
"Feb 17, 2017",815.0,GOOGL,Call,30.54,3.61,30.60,31.90,35,737,1.0,0.0,0.0,-0.12477,0.0,1.90623,2017-02-17
"Feb 17, 2017",817.5,GOOGL,Call,28.32,3.66,28.10,29.40,4,155,1.0,0.0,0.0,-0.12516,0.0,1.90616,2017-02-17
"Feb 17, 2017",820.0,GOOGL,Call,25.47,3.62,25.60,26.90,61,595,1.0,0.0,0.0,-0.12554,0.0,1.8125,2017-02-17
"Feb 17, 2017",822.5,GOOGL,Call,23.00,3.29,23.10,24.40,7,164,1.0,0.0,0.0,-0.12592,0.0,1.90039,2017-02-17
"Feb 17, 2017",825.0,GOOGL,Call,19.90,3.00,20.60,21.90,203,812,1.0,0.0,0.0,-0.1263,0.0,1.90619,2017-02-17
"Feb 17, 2017",827.5,GOOGL,Call,17.63,2.87,18.10,19.40,5,184,1.0,0.0,0.0,-0.12669,0.0,1.90039,2017-02-17
"Feb 17, 2017",830.0,GOOGL,Call,15.63,3.49,15.60,16.90,392,1025,1.0,0.0,0.0,-0.12707,0.0,1.90625,2017-02-17
"Feb 17, 2017",832.5,GOOGL,Call,13.30,3.57,13.10,14.40,25,401,1.0,0.0,0.0,-0.12745,0.0,1.90616,2017-02-17
"Feb 17, 2017",835.0,GOOGL,Call,10.80,3.25,10.60,12.00,280,810,1.0,0.0,0.0,-0.12784,0.0,1.90039,2017-02-17
"Feb 17, 2017",837.5,GOOGL,Call,8.26,3.06,8.10,9.50,136,589,1.0,0.0,0.0,-0.12822,0.0,1.90479,2017-02-17
"Feb 17, 2017",840.0,GOOGL,Call,5.60,2.40,5.60,7.00,1426,2048,1.0,0.0,0.0,-0.1286,0.0,1.53125,2017-02-17
"Feb 17, 2017",842.5,GOOGL,Call,3.12,1.26,3.60,4.50,1137,1128,1.0,0.0,0.0,-0.12898,0.0,1.99414,2017-02-17
"Feb 17, 2017",845.0,GOOGL,Call,1.00,0.07,0.80,1.90,3118,1331,1.0,0.0,0.0,-0.12937,0.0,1.90625,2017-02-17
"Feb 24, 2017",770.0,GOOGL,Call,58.60,,74.00,78.00,0,2,1.0,0.0,0.14696,-0.11778,0.0,0.1325,2017-02-17
"Feb 24, 2017",772.5,GOOGL,Call,58.81,,71.50,75.40,0,5,1.0,0.0,0.14744,-0.11816,0.0,0.02022,2017-02-17
"Feb 24, 2017",780.0,GOOGL,Call,65.50,5.69,65.80,67.20,1,20,1.0,0.0,0.14887,-0.11931,0.0,0.1261,2017-02-17
"Feb 24, 2017",785.0,GOOGL,Call,39.40,,59.00,62.80,0,1,1.0,0.0,0.14982,-0.12008,0.0,0.01004,2017-02-17
"Feb 24, 2017",790.0,GOOGL,Call,50.00,,54.00,57.90,0,21,1.0,0.0,0.15078,-0.12084,0.0,0.1325,2017-02-17
"Feb 24, 2017",795.0,GOOGL,Call,45.46,,49.00,53.00,0,10,1.0,0.0,0.15173,-0.1216,0.0,0.01017,2017-02-17
"Feb 24, 2017",797.5,GOOGL,Call,45.50,,46.50,50.70,0,1,1.0,0.0,0.15221,-0.12199,0.0,0.07881,2017-02-17
"Feb 24, 2017",800.0,GOOGL,Call,47.00,7.00,45.80,47.20,5,20,1.0,0.0,0.15269,-0.12237,0.0,0.07123,2017-02-17
"Feb 24, 2017",802.5,GOOGL,Call,42.92,10.92,41.70,45.20,3,4,1.0,0.0,0.15316,-0.12275,0.0,0.01004,2017-02-17
"Feb 24, 2017",805.0,GOOGL,Call,31.60,,39.20,43.50,0,10,1.0,0.0,0.15364,-0.12313,0.0,0.06484,2017-02-17
"Feb 24, 2017",807.5,GOOGL,Call,34.72,,36.70,40.70,0,6,1.0,0.0,0.15412,-0.12352,0.0,0.06485,2017-02-17
"Feb 24, 2017",810.0,GOOGL,Call,33.00,,35.90,37.20,0,21,1.0,0.0,0.15459,-0.1239,0.0,0.1353,2017-02-17
"Feb 24, 2017",812.5,GOOGL,Call,26.23,,31.80,35.10,0,8,1.0,0.0,0.15507,-0.12428,0.0,0.05176,2017-02-17
"Feb 24, 2017",815.0,GOOGL,Call,29.61,3.77,30.90,32.30,3,32,1.0,0.0,0.15555,-0.12466,0.0,0.14211,2017-02-17
"Feb 24, 2017",817.5,GOOGL,Call,22.98,,26.90,31.00,0,26,1.0,0.0,0.15603,-0.12505,0.0,0.07123,2017-02-17
"Feb 24, 2017",820.0,GOOGL,Call,25.81,3.04,26.00,27.30,21,73,1.0,0.0,0.1565,-0.12543,0.0,0.10269,2017-02-17
"Feb 24, 2017",822.5,GOOGL,Call,20.42,,23.60,24.90,0,46,1.0,0.0,0.15698,-0.12581,0.0,0.10276,2017-02-17
"Feb 24, 2017",825.0,GOOGL,Call,21.80,4.00,21.20,22.30,16,60,1.0,0.0,0.15746,-0.12619,0.0,0.10159,2017-02-17
"Feb 24, 2017",827.5,GOOGL,Call,18.61,2.11,18.80,20.00,1,21,1.0,0.0,0.15793,-0.12658,0.0,0.13485,2017-02-17
"Feb 24, 2017",830.0,GOOGL,Call,16.52,2.52,16.50,17.70,263,367,1.0,0.0,0.15841,-0.12696,0.0,0.13386,2017-02-17
"Feb 24, 2017",832.5,GOOGL,Call,14.03,1.67,14.30,15.40,30,56,1.0,0.0,0.15889,-0.12734,0.0,0.08992,2017-02-17
"Feb 24, 2017",835.0,GOOGL,Call,12.20,1.80,12.20,13.20,121,234,0.87477,0.01916,0.1392,-0.29188,0.27963,0.0884,2017-02-17
"Feb 24, 2017",837.5,GOOGL,Call,10.59,1.74,10.20,11.00,80,154,0.81674,0.02489,0.13028,-0.34436,0.28485,0.10022,2017-02-17
"Feb 24, 2017",840.0,GOOGL,Call,8.31,1.11,8.30,9.10,268,789,0.7435,0.02901,0.11882,-0.40866,0.43639,0.09887,2017-02-17
"Feb 24, 2017",842.5,GOOGL,Call,6.75,0.89,6.60,7.30,163,223,0.63969,0.02795,0.10219,-0.49767,0.44595,0.11093,2017-02-17
"Feb 24, 2017",845.0,GOOGL,Call,5.10,0.30,5.10,5.40,689,474,0.60114,0.04357,0.09677,-0.36954,0.44712,0.0879,2017-02-17
"Feb 24, 2017",847.5,GOOGL,Call,3.79,0.09,3.80,4.10,108,98,0.49919,0.03375,0.08019,-0.48244,0.45649,0.10106,2017-02-17
"Feb 24, 2017",850.0,GOOGL,Call,2.90,0.05,2.80,3.30,632,356,0.39875,0.03933,0.06439,-0.3644,0.46625,0.10235,2017-02-17
"Feb 24, 2017",852.5,GOOGL,Call,2.10,0.05,1.95,2.40,106,510,0.35741,0.0277,0.05747,-0.46464,0.46676,0.1198,2017-02-17
"Feb 24, 2017",855.0,GOOGL,Call,1.45,0.01,1.45,1.70,369,1282,0.22713,0.03075,0.03684,-0.27798,0.32293,0.1039,2017-02-17
"Feb 24, 2017",857.5,GOOGL,Call,0.97,-0.23,0.90,1.20,95,99,0.23097,0.02316,0.03727,-0.37046,0.31859,0.08879,2017-02-17
"Feb 24, 2017",860.0,GOOGL,Call,0.71,-0.29,0.60,0.80,356,222,0.11697,0.01868,0.01902,-0.19177,0.33126,0.11449,2017-02-17
"Feb 24, 2017",862.5,GOOGL,Call,0.46,-0.19,0.30,0.65,35,31,0.09433,0.01487,0.01533,-0.17745,0.2346,0.13195,2017-02-17
"Feb 24, 2017",865.0,GOOGL,Call,0.29,-0.18,0.15,0.45,71,49,0.0697,0.01132,0.01133,-0.13632,0.14433,0.11668,2017-02-17
"Feb 24, 2017",867.5,GOOGL,Call,0.24,-0.77,0.10,0.45,6,34,0.07025,0.00999,0.01139,-0.15582,0.14293,0.1021,2017-02-17
"Feb 24, 2017",870.0,GOOGL,Call,0.30,-0.10,0.05,0.25,66,234,0.02165,0.0,0.00354,-0.05276,0.09967,0.1322,2017-02-17
"Feb 24, 2017",872.5,GOOGL,Call,0.10,,,0.50,0,16,0.06838,0.00794,0.01105,-0.18553,0.14136,0.1366,2017-02-17
"Feb 24, 2017",875.0,GOOGL,Call,0.12,-0.20,,0.25,6,44,0.04877,0.00602,0.00789,-0.13755,0.14271,0.1356,2017-02-17
"Feb 24, 2017",877.5,GOOGL,Call,0.13,-0.07,,0.20,8,97,0.01551,0.0,0.00252,-0.04581,0.03698,0.12504,2017-02-17
"Feb 24, 2017",880.0,GOOGL,Call,0.09,-0.11,,0.35,3,46,0.02733,0.00361,0.00443,-0.09226,0.1436,0.1498,2017-02-17
"Feb 24, 2017",885.0,GOOGL,Call,0.12,0.07,,0.30,13,249,0.01961,0.0,0.00317,-0.07562,0.07032,0.18966,2017-02-17
"Feb 24, 2017",887.5,GOOGL,Call,0.40,,,0.45,0,1,0.10792,0.00594,0.0172,-0.51259,0.31988,0.26801,2017-02-17
"Feb 24, 2017",890.0,GOOGL,Call,0.21,,,0.40,0,88,0.04872,0.00396,0.00782,-0.20609,0.14035,0.19246,2017-02-17
"Feb 24, 2017",900.0,GOOGL,Call,0.08,-0.02,,0.05,2,24,0.01716,0.0,0.00276,-0.08794,0.03569,0.21454,2017-02-17
"Feb 24, 2017",910.0,GOOGL,Call,0.15,-0.06,,0.40,2,34,0.07107,0.00336,0.01128,-0.45903,0.13868,0.38426,2017-02-17
"Feb 24, 2017",920.0,GOOGL,Call,0.05,,,0.45,0,35,0.01785,0.0,0.00286,-0.12512,0.03547,0.27987,2017-02-17
"Feb 24, 2017",930.0,GOOGL,Call,1.17,,,0.55,0,22,0.02098,0.0,0.00335,-0.17364,0.10164,0.3205,2017-02-17
"Feb 10, 2017",832.5,GOOGL,Put,0.02,,,,0,222,-0.04069,0.06753,0.0,-187.21201,0.0,1.625,2017-02-17
"Feb 10, 2017",835.0,GOOGL,Put,0.45,,,,0,11,-0.76848,0.73577,0.0,-1452.95369,0.0,1.37156,2017-02-17
"Feb 24, 2017",770.0,GOOGL,Put,0.18,-0.05,,0.45,2,129,-0.02248,0.00125,-0.00335,-0.18236,0.11979,0.34052,2017-02-17
"Feb 24, 2017",772.5,GOOGL,Put,0.61,,,0.45,0,244,-0.01272,0.00089,-0.00205,-0.09501,0.02967,0.3528,2017-02-17
"Feb 24, 2017",775.0,GOOGL,Put,0.22,,,0.35,0,24,-0.02775,0.00153,-0.00421,-0.20505,0.12012,0.32737,2017-02-17
"Feb 24, 2017",777.5,GOOGL,Put,0.22,,,0.40,0,157,-0.02338,0.00143,-0.00349,-0.16906,0.11996,0.31431,2017-02-17
"Feb 24, 2017",780.0,GOOGL,Put,0.18,-0.10,,0.45,1,456,-0.01856,0.00128,-0.00269,-0.13401,0.11974,0.30143,2017-02-17
"Feb 24, 2017",782.5,GOOGL,Put,0.27,,,0.40,0,42,-0.01167,0.00097,-0.00187,-0.0735,0.02959,0.26059,2017-02-17
"Feb 24, 2017",785.0,GOOGL,Put,0.35,0.04,,0.40,2,119,-0.01608,0.00127,-0.00259,-0.10463,0.03964,0.27885,2017-02-17
"Feb 24, 2017",787.5,GOOGL,Put,0.67,,0.05,0.40,0,26,-0.02151,0.00159,-0.00317,-0.13335,0.11986,0.28122,2017-02-17
"Feb 24, 2017",790.0,GOOGL,Put,0.08,-0.09,0.05,0.15,48,305,-0.01497,0.00132,-0.00241,-0.08735,0.02973,0.24997,2017-02-17
"Feb 24, 2017",792.5,GOOGL,Put,0.42,,,0.40,0,37,-0.01035,0.00106,-0.00165,-0.05348,0.0294,0.21872,2017-02-17
"Feb 24, 2017",795.0,GOOGL,Put,0.09,-0.11,,0.20,11,37,-0.01266,0.0013,-0.00203,-0.0645,0.02952,0.21658,2017-02-17
"Feb 24, 2017",797.5,GOOGL,Put,0.20,-0.11,,0.45,2,58,-0.03495,0.00262,-0.00536,-0.17216,0.12038,0.2496,2017-02-17
"Feb 24, 2017",800.0,GOOGL,Put,0.10,-0.16,,0.20,91,318,-0.01374,0.00152,-0.0022,-0.06405,0.02949,0.19738,2017-02-17
"Feb 24, 2017",802.5,GOOGL,Put,0.29,-0.14,,0.40,3,104,-0.04178,0.00327,-0.00647,-0.18561,0.12059,0.22033,2017-02-17
"Feb 24, 2017",805.0,GOOGL,Put,0.20,-0.20,0.05,0.30,40,104,-0.01151,0.00151,-0.00183,-0.046,0.02916,0.20922,2017-02-17
"Feb 24, 2017",807.5,GOOGL,Put,0.55,,,0.40,0,104,-0.04205,0.00371,-0.0065,-0.16476,0.12026,0.1795,2017-02-17
"Feb 24, 2017",810.0,GOOGL,Put,0.16,-0.36,0.10,0.30,34,258,-0.02051,0.00253,-0.00298,-0.07723,0.11821,0.14755,2017-02-17
"Feb 24, 2017",812.5,GOOGL,Put,0.20,-0.70,0.05,0.35,21,50,-0.02184,0.00283,-0.0032,-0.0756,0.11792,0.14242,2017-02-17
"Feb 24, 2017",815.0,GOOGL,Put,0.26,-0.59,0.10,0.35,45,161,-0.01916,0.00281,-0.00276,-0.06251,0.11714,0.136,2017-02-17
"Feb 24, 2017",817.5,GOOGL,Put,0.31,-0.59,0.10,0.35,28,127,-0.03927,0.00481,-0.00602,-0.11239,0.11861,0.13429,2017-02-17
"Feb 24, 2017",820.0,GOOGL,Put,0.30,-0.55,0.30,0.40,72,308,-0.07871,0.00751,-0.01224,-0.24521,0.2124,0.13587,2017-02-17
"Feb 24, 2017",822.5,GOOGL,Put,0.25,-0.73,0.25,0.45,23,82,-0.06759,0.00781,-0.01061,-0.17813,0.12056,0.15471,2017-02-17
"Feb 24, 2017",825.0,GOOGL,Put,0.59,-0.78,0.40,0.60,163,260,-0.06155,0.00834,-0.00961,-0.14045,0.11909,0.13261,2017-02-17
"Feb 24, 2017",827.5,GOOGL,Put,0.69,-0.96,0.45,0.80,205,76,-0.06512,0.00967,-0.01017,-0.13352,0.11919,0.11375,2017-02-17
"Feb 24, 2017",830.0,GOOGL,Put,0.80,-1.32,0.60,0.90,172,300,-0.10685,0.01318,-0.01535,-0.20233,0.28228,0.10737,2017-02-17
"Feb 24, 2017",832.5,GOOGL,Put,1.15,-1.58,0.80,1.15,111,78,-0.09879,0.01516,-0.01403,-0.15767,0.27884,0.13335,2017-02-17
"Feb 24, 2017",835.0,GOOGL,Put,1.40,-2.05,1.10,1.50,252,115,-0.20844,0.01947,-0.03147,-0.34652,0.29131,0.11668,2017-02-17
"Feb 24, 2017",837.5,GOOGL,Put,1.80,-2.12,1.55,1.95,111,129,-0.20112,0.02488,-0.0302,-0.25361,0.28945,0.11668,2017-02-17
"Feb 24, 2017",840.0,GOOGL,Put,2.45,-2.65,2.05,2.50,282,298,-0.30466,0.02529,-0.04237,-0.37556,0.44217,0.12806,2017-02-17
"Feb 24, 2017",842.5,GOOGL,Put,3.50,-2.70,2.80,3.40,65,46,-0.34884,0.03159,-0.04871,-0.32391,0.44426,0.12059,2017-02-17
"Feb 24, 2017",845.0,GOOGL,Put,4.20,-3.45,3.70,4.40,304,31,-0.44156,0.02764,-0.06167,-0.45446,0.45208,0.08474,2017-02-17
"Feb 24, 2017",847.5,GOOGL,Put,6.11,-4.16,4.90,5.70,41,34,-0.51083,0.03341,-0.06247,-0.37799,0.45631,0.09118,2017-02-17
"Feb 24, 2017",850.0,GOOGL,Put,7.10,-3.90,6.30,7.10,89,116,-0.58665,0.03166,-0.072,-0.35194,0.46203,0.12056,2017-02-17
"Feb 24, 2017",852.5,GOOGL,Put,8.60,-3.76,7.80,8.80,16,41,-0.6535,0.02856,-0.08093,-0.34983,0.4636,0.11844,2017-02-17
"Feb 24, 2017",855.0,GOOGL,Put,11.31,-5.10,9.60,11.50,13,10,-0.70867,0.02544,-0.07958,-0.36474,0.45471,0.12401,2017-02-17
"Feb 24, 2017",857.5,GOOGL,Put,14.88,-28.62,11.40,14.20,3,4,-0.7633,0.02302,-0.07625,-0.32115,0.31149,0.11979,2017-02-17
"Feb 24, 2017",860.0,GOOGL,Put,17.24,-1.96,13.70,16.40,1,10,-0.82037,0.02049,-0.07376,-0.23596,0.31296,0.12458,2017-02-17
"Feb 24, 2017",870.0,GOOGL,Put,30.00,,22.00,25.90,0,3,-0.93633,0.01027,-0.0475,-0.11723,0.11724,0.1325,2017-02-17
"Feb 24, 2017",880.0,GOOGL,Put,35.70,-4.98,31.70,36.00,1,2,-0.89151,0.00781,-0.0793,-0.35443,0.29417,0.1325,2017-02-17
"Feb 24, 2017",882.5,GOOGL,Put,36.60,,34.20,38.80,0,9,-0.93828,0.00633,-0.05518,-0.168,0.1324,0.1325,2017-02-17
"Feb 24, 2017",900.0,GOOGL,Put,55.78,-4.61,52.00,56.40,1,1,-0.94003,0.00411,-0.07394,-0.25944,0.13196,0.1857,2017-02-17
"Mar 03, 2017",770.0,GOOGL,Call,71.80,,74.10,78.40,0,1,1.0,0.0,0.29416,-0.11768,0.0,0.1325,2017-02-17
"Mar 03, 2017",795.0,GOOGL,Call,42.45,,49.60,53.90,0,10,1.0,0.0,0.30371,-0.1215,0.0,0.1325,2017-02-17
"Mar 03, 2017",797.5,GOOGL,Call,25.50,,47.00,50.80,0,1,1.0,0.0,0.30466,-0.12188,0.0,0.01264,2017-02-17
"Mar 03, 2017",800.0,GOOGL,Call,47.00,5.60,46.40,47.70,2,32,1.0,0.0,0.30562,-0.12226,0.0,0.06526,2017-02-17
"Mar 03, 2017",802.5,GOOGL,Call,38.78,,42.30,46.60,0,2,1.0,0.0,0.30657,-0.12264,0.0,0.07129,2017-02-17
"Mar 03, 2017",810.0,GOOGL,Call,31.60,,36.70,38.00,0,10,1.0,0.0,0.30944,-0.12379,0.0,0.09985,2017-02-17
"Mar 03, 2017",812.5,GOOGL,Call,18.56,,32.50,36.80,0,1,1.0,0.0,0.31039,-0.12417,0.0,0.06487,2017-02-17
"Mar 03, 2017",815.0,GOOGL,Call,27.75,,30.40,34.00,0,17,1.0,0.0,0.31135,-0.12455,0.0,0.07246,2017-02-17
"Mar 03, 2017",817.5,GOOGL,Call,29.95,4.55,29.60,30.80,4,14,1.0,0.0,0.3123,-0.12494,0.0,0.10127,2017-02-17
"Mar 03, 2017",820.0,GOOGL,Call,28.50,5.05,27.30,28.50,4,52,1.0,0.0,0.31326,-0.12532,0.0,0.13326,2017-02-17
"Mar 03, 2017",822.5,GOOGL,Call,14.30,,23.70,26.50,0,9,1.0,0.0,0.31421,-0.1257,0.0,0.12491,2017-02-17
"Mar 03, 2017",825.0,GOOGL,Call,22.47,1.77,22.80,24.00,11,50,0.93647,0.00819,0.2948,-0.19948,0.19822,0.13251,2017-02-17
"Mar 03, 2017",827.5,GOOGL,Call,20.34,1.57,20.70,21.80,3,20,0.85893,0.01165,0.27039,-0.28302,0.3919,0.13063,2017-02-17
"Mar 03, 2017",830.0,GOOGL,Call,18.64,2.64,18.60,19.70,12,54,0.88548,0.01277,0.28022,-0.23141,0.38105,0.13298,2017-02-17
"Mar 03, 2017",832.5,GOOGL,Call,15.28,0.68,16.60,17.60,5,32,0.78918,0.01508,0.24949,-0.34647,0.40292,0.13559,2017-02-17
"Mar 03, 2017",835.0,GOOGL,Call,13.75,0.73,14.70,15.70,6,62,0.74596,0.01618,0.23619,-0.37139,0.61218,0.13808,2017-02-17
"Mar 03, 2017",837.5,GOOGL,Call,13.45,1.57,12.90,13.90,4,38,0.7615,0.02097,0.2428,-0.29954,0.60312,0.12196,2017-02-17
"Mar 03, 2017",840.0,GOOGL,Call,11.15,1.00,11.20,12.10,86,177,0.66629,0.0193,0.21198,-0.36802,0.62252,0.10214,2017-02-17
"Mar 03, 2017",842.5,GOOGL,Call,9.60,1.20,9.60,10.50,19,97,0.64407,0.02487,0.20623,-0.31469,0.62322,0.11845,2017-02-17
